0,0,0,0,0.6457766,0.7616227,17.53704
2.163901E-11,5.778904E-09,-1.394332E-13,0,0.6457775,0.7616237,17.53702
1.868593E-09,2.551812E-07,-1.287632E-13,0,0.6457977,0.7616476,17.53647
2.552649E-09,2.869278E-07,-1.287214E-13,0,0.6458003,0.7616506,17.5364
3.607385E-09,3.161553E-07,-1.260399E-13,0,0.645803,0.7616538,17.53633
3.95475E-09,3.328014E-07,-1.326615E-13,0,0.6458043,0.7616553,17.53629
4.48656E-09,3.49689E-07,-1.347204E-13,0,0.6458055,0.7616568,17.53626
6.782566E-09,4.506416E-07,-1.329278E-13,0,0.6458134,0.7616661,17.53605
9.251773E-09,5.502047E-07,-1.320681E-13,0,0.6458213,0.7616754,17.53583
9.948816E-09,5.830851E-07,-1.308577E-13,0,0.6458239,0.7616785,17.53576
1.152403E-08,6.48377E-07,-1.29836E-13,0,0.6458291,0.7616846,17.53562
0.5495504,-4.516928E-06,-2.114541E-06,0,0.6459247,0.7616113,17.53303
0.6687863,2.387021E-06,-2.948298E-06,0,0.645964,0.7615792,17.53196
0.9072596,2.278979E-05,-3.903287E-06,0,0.6460631,0.761497,17.52927
1.145741,1.116103E-05,-3.606617E-06,0,0.646189,0.7613919,17.52586
1.634153,2.978822E-05,-4.518246E-06,0,0.6465219,0.7611138,17.51684
1.910002,1.235523E-05,-4.851796E-06,0,0.6467316,0.7609396,17.51117
2.191209,5.449716E-06,-4.222343E-06,0,0.6469722,0.7607383,17.50466
2.329964,7.85813E-06,-4.989059E-06,0,0.6471041,0.7606272,17.50109
2.466735,1.138341E-05,-5.791676E-06,0,0.6472438,0.760509,17.49731
2.990206,1.745019E-05,-5.913156E-06,0,0.6478771,0.7599699,17.48022
3.240099,1.72777E-05,-6.969917E-06,0,0.648237,0.759662,17.47052
3.484768,-2.384214E-06,-6.403589E-06,0,0.6486248,0.7593293,17.46008
3.605698,-9.99686E-06,-7.263757E-06,0,0.6488293,0.7591537,17.45458
3.726033,-3.416982E-06,-8.105993E-06,0,0.6490406,0.7589719,17.4489
4.203688,9.41599E-07,-8.206052E-06,0,0.6499546,0.7581846,17.42437
4.322697,2.292473E-06,-9.003439E-06,0,0.6502002,0.7579725,17.41779
4.679502,1.251084E-05,-8.401354E-06,0,0.6509787,0.7572998,17.39697
4.798379,1.384994E-05,-1.047832E-05,0,0.651252,0.7570633,17.38968
4.917376,1.820765E-05,-9.361385E-06,0,0.6515322,0.7568207,17.3822
5.180664,2.881717E-05,-9.858627E-06,0,0.6521149,0.7563149,17.36667
5.513817,2.22427E-05,-1.095366E-05,0,0.6530401,0.7555109,17.34208
5.867313,4.987143E-05,-1.068353E-05,0,0.6540272,0.7546513,17.31592
5.986592,4.372738E-05,-1.09179E-05,0,0.6543701,0.7543522,17.30685
6.106098,3.852213E-05,-1.112575E-05,0,0.6547201,0.7540463,17.2976
6.345276,3.937956E-05,-1.214099E-05,0,0.6554415,0.7534154,17.27857
6.704038,4.720909E-05,-1.27732E-05,0,0.6565772,0.7524195,17.24869
6.942815,4.974812E-05,-1.237543E-05,0,0.65737,0.7517228,17.22789
7.300859,6.790167E-05,-1.28906E-05,0,0.6586134,0.7506265,17.19539
7.420194,6.46843E-05,-1.377961E-05,0,0.6590422,0.7502476,17.1842
7.539471,7.003201E-05,-1.184248E-05,0,0.6594783,0.7498618,17.17284
7.777964,6.512948E-05,-1.37119E-05,0,0.6603724,0.7490696,17.1496
8.254964,9.835885E-05,-1.376719E-05,0,0.6622482,0.7474011,17.10106
8.49342,0.0001037026,-1.545348E-05,0,0.6632301,0.7465243,17.07575
8.612712,0.000109301,-1.496021E-05,0,0.6637322,0.7460751,17.06284
8.731869,0.0001078365,-1.51632E-05,0,0.6642416,0.7456186,17.04976
9.089518,0.0001044194,-1.720475E-05,0,0.6658148,0.7442052,17.00949
9.328021,0.0001094669,-1.756001E-05,0,0.6669009,0.7432259,16.9818
9.566524,0.0001363143,-1.645263E-05,0,0.6680171,0.7422163,16.95343
9.924148,0.0001410859,-1.782619E-05,0,0.6697484,0.7406445,16.90962
10.0434,0.0001481489,-1.722632E-05,0,0.6703407,0.7401049,16.89469
10.28184,0.000148052,-1.837591E-05,0,0.6715483,0.7390024,16.86432
10.40109,0.0001551018,-1.779373E-05,0,0.6721637,0.7384391,16.84888
10.87804,0.000176678,-1.935555E-05,0,0.6747025,0.7361053,16.7855
11.11654,0.0001974653,-1.895255E-05,0,0.6760185,0.7348891,16.75283
11.2357,0.0001985889,-1.914049E-05,0,0.6766884,0.7342684,16.73626
11.47417,0.0002010042,-1.951396E-05,0,0.6780517,0.7330016,16.70261
11.59349,0.0002023027,-2.259256E-05,0,0.6787454,0.7323552,16.68555
11.95108,0.0002313529,-2.106465E-05,0,0.6808738,0.7303641,16.63341
12.18953,0.0002416842,-2.066518E-05,0,0.6823328,0.7289926,16.59785
12.54729,0.0002650976,-2.123535E-05,0,0.6845822,0.7268671,16.54333
12.66657,0.0002682269,-2.286502E-05,0,0.6853483,0.7261401,16.52485
12.7857,0.0002821976,-2.164019E-05,0,0.6861225,0.725404,16.50621
13.02423,0.000289797,-2.196902E-05,0,0.6876954,0.7239034,16.46847
13.38189,0.0003287734,-2.329858E-05,0,0.6901169,0.7215804,16.4107
13.73963,0.0003494296,-2.460729E-05,0,0.6926132,0.7191694,16.35158
13.85884,0.0003646757,-2.193134E-05,0,0.6934621,0.7183457,16.33157
13.97809,0.0003606531,-2.493235E-05,0,0.6943193,0.7175118,16.31141
14.21652,0.0003814765,-2.534219E-05,0,0.6960593,0.7158133,16.27065
14.57415,0.0004141068,-2.527051E-05,0,0.6987329,0.7131869,16.20842
14.93194,0.0004429322,-2.577746E-05,0,0.7014836,0.7104642,16.14488
15.05118,0.0004545012,-2.51817E-05,0,0.7024177,0.7095347,16.12341
15.17037,0.0004612165,-2.533446E-05,0,0.7033606,0.7085941,16.1018
15.40882,0.0004792929,-2.502031E-05,0,0.7052724,0.7066791,16.05817
15.76647,0.0005184289,-2.776821E-05,0,0.7082056,0.7037206,15.99167
15.76651,0.0005297604,-2.155217E-05,0,0.7101899,0.7017072,15.94701
15.52801,0.0005266514,-1.21322E-05,0,0.7121482,0.6997117,15.90316
15.27398,0.0005200314,-4.097194E-05,0,0.7140811,0.6977304,15.86012
15.0382,0.0005125926,1.333281E-05,0,0.7150298,0.6967544,15.83908
14.9346,0.0005224564,0.0002030999,0,0.7178787,0.6938002,15.77603
14.57686,0.0005002089,0.0001599367,0,0.7206716,0.6908818,15.71475
14.09825,0.0004420642,0.0002395433,0,0.723397,0.6880114,15.65541
14.25746,0.0004325573,0.0002945507,0,0.7243044,0.6870481,15.63572
13.89973,0.0003472764,0.0002241419,0,0.7269869,0.6841906,15.57783
13.78049,0.0003090949,0.0002076228,0,0.7278681,0.6832473,15.55892
13.46534,0.0001643249,0.0001714413,0,0.7313378,0.6795073,15.48485
13.48058,-6.039699E-05,1.865013E-05,0,0.7348259,0.6757058,15.41118
13.58321,-0.0001119176,0.0002708282,0,0.7357017,0.6747448,15.39276
13.58013,-0.0002266672,0.0002366948,0,0.7374536,0.6728167,15.35614
13.57824,-0.000323069,0.0002034085,0,0.7392094,0.6708742,15.31962
13.49014,-0.0004502142,-3.151581E-05,0,0.7418483,0.6679365,15.2651
13.81456,-0.0005927812,0.0001282398,0,0.7445256,0.6649284,15.21011
13.93384,-0.0006409737,0.0001151941,0,0.7454358,0.6639002,15.19151
14.05306,-0.0006965458,0.0001015149,0,0.7463546,0.6628593,15.17279
14.29151,-0.0007917213,7.914258E-05,6.856016,0.7482187,0.6607394,15.13495
14.73726,-0.2735003,0.02584068,18.93243,0.7510891,0.6574384,15.05916
