0.3157842,0.0000000,0.0005119,0.0000000,0.3530900,0.9348878,23.7398200
0.3836078,-0.2316601,0.0032463,0.0000000,0.3531888,0.9349822,23.7407900
0.3062159,0.1429792,-0.0001704,0.0000000,0.3512202,0.9355298,23.7355600
0.3070210,0.0932024,-0.0000877,0.0000000,0.3512451,0.9355122,23.7344400
0.3075097,0.0574072,-0.0000355,0.0000000,0.3512667,0.9354998,23.7333100
0.3076679,0.0441446,-0.0000213,0.0000000,0.3512766,0.9354948,23.7327500
0.3077852,0.0334614,-0.0000123,0.0000000,0.3512864,0.9354903,23.7321700
0.3079279,0.0183390,-0.0000033,0.0000000,0.3513046,0.9354824,23.7310300
0.3079681,0.0131966,-0.0000014,0.0000000,0.3513137,0.9354788,23.7304500
0.3079947,0.0092248,-0.0000003,0.0000000,0.3513224,0.9354753,23.7298800
0.3080111,0.0062111,0.0000001,0.0000000,0.3513312,0.9354720,23.7293100
0.3080233,0.0022805,0.0000004,0.0000000,0.3513487,0.9354655,23.7281500
0.3080243,0.0010989,0.0000004,0.0000000,0.3513574,0.9354622,23.7275700
0.3080235,0.0002833,0.0000003,0.0000000,0.3513660,0.9354590,23.7269900
0.3080193,-0.0002983,0.0000002,0.0000000,0.3513745,0.9354558,23.7264200
0.3080139,-0.0008691,0.0000001,0.0000000,0.3513917,0.9354494,23.7252600
0.3080110,-0.0009754,0.0000000,0.0000000,0.3514002,0.9354461,23.7246800
0.3080088,-0.0010269,0.0000000,0.0000000,0.3514087,0.9354430,23.7241000
0.3080047,-0.0010718,0.0000000,0.0000000,0.3514173,0.9354397,23.7235200
0.3080005,-0.0010570,0.0000000,0.0000000,0.3514344,0.9354333,23.7223600
0.3079989,-0.0010052,0.0000000,0.0000000,0.3514429,0.9354300,23.7217800
0.3079979,-0.0009874,0.0000000,0.0000000,0.3514515,0.9354267,23.7212000
0.3079970,-0.0009498,0.0000000,0.0000000,0.3514601,0.9354236,23.7206200
0.3079957,-0.0008581,0.0000000,0.0000000,0.3514771,0.9354171,23.7194600
0.3079938,-0.0007854,0.0000000,0.0000000,0.3514857,0.9354138,23.7188800
0.3079937,-0.0007649,0.0000000,0.0000000,0.3514942,0.9354106,23.7183000
0.3079939,-0.0007491,0.0000000,0.0000000,0.3515028,0.9354073,23.7177200
0.3079924,-0.0007455,0.0000000,0.0000000,0.3515200,0.9354007,23.7165700
0.3079928,-0.0007709,0.0000000,0.0000000,0.3515286,0.9353975,23.7159800
0.3079913,-0.0007625,0.0000000,0.0000000,0.3515372,0.9353942,23.7154100
0.3079912,-0.0007474,0.0000000,0.0000000,0.3515458,0.9353909,23.7148300
0.3079916,-0.0007346,0.0000000,0.0000000,0.3515631,0.9353843,23.7136700
0.3079917,-0.0007355,0.0000000,0.0000000,0.3515717,0.9353810,23.7130900
0.3798127,-0.0008876,-0.0000015,0.0000000,0.3515823,0.9353767,23.7123800
0.4990337,-0.0011513,-0.0000023,0.0000000,0.3515964,0.9353709,23.7114300
0.7375404,-0.0016839,-0.0000031,0.0000000,0.3516344,0.9353551,23.7088700
0.8567126,-0.0019536,-0.0000035,0.0000000,0.3516584,0.9353453,23.7072500
0.9759335,-0.0022189,-0.0000037,0.0000000,0.3516858,0.9353344,23.7054100
1.0951550,-0.0024921,-0.0000034,0.0000000,0.3517165,0.9353222,23.7033500
1.3336000,-0.0030486,-0.0000040,0.0000000,0.3517877,0.9352943,23.6985500
1.4528540,-0.0033066,-0.0000041,0.0000000,0.3518283,0.9352786,23.6958200
1.5721000,-0.0035710,-0.0000044,0.0000000,0.3518723,0.9352616,23.6928700
1.6913260,-0.0038349,-0.0000051,0.0000000,0.3519195,0.9352435,23.6896900
1.9297850,-0.0043955,-0.0000046,0.0000000,0.3520241,0.9352033,23.6826600
2.0490020,-0.0046692,-0.0000047,0.0000000,0.3520814,0.9351815,23.6788100
2.1682650,-0.0049349,-0.0000062,0.0000000,0.3521422,0.9351584,23.6747300
2.2875020,-0.0052054,-0.0000057,0.0000000,0.3522063,0.9351338,23.6704300
2.5260060,-0.0057435,-0.0000060,0.0000000,0.3523443,0.9350811,23.6611700
2.6451400,-0.0060209,-0.0000057,0.0000000,0.3524185,0.9350528,23.6562000
2.7643820,-0.0062903,-0.0000065,0.0000000,0.3524959,0.9350233,23.6510100
2.8836710,-0.0065590,-0.0000061,0.0000000,0.3525769,0.9349924,23.6455900
